region,date,dis,id,catg,target
101,17/8/1995,63,train_Client_126679,11,0
101,19/3/1977,60,train_Client_126680,11,0
101,25/6/2012,60,train_Client_126681,11,0
101,6/11/2013,60,train_Client_126682,11,0
306,3/1/2014,63,train_Client_126684,11,0
104,16/4/2014,69,train_Client_126686,11,0
302,15/12/2010,62,train_Client_126687,11,0
101,30/1/1982,60,train_Client_126688,11,0
310,3/11/2007,62,train_Client_12669,11,0
103,1/11/2013,69,train_Client_126691,11,1
101,31/12/1981,60,train_Client_126693,11,0
104,21/5/2002,69,train_Client_126694,11,0
371,31/8/2007,62,train_Client_126695,11,0
303,17/3/1981,62,train_Client_126696,11,0
311,23/11/2011,63,train_Client_126698,11,0
104,13/7/2018,69,train_Client_126699,11,0
307,18/12/1985,62,train_Client_12670,11,0
306,29/9/2007,63,train_Client_126700,11,0
101,6/7/1988,60,train_Client_126703,11,0
311,16/8/1990,63,train_Client_126704,11,0
301,18/6/2007,62,train_Client_126705,11,0
104,23/6/2014,69,train_Client_126706,11,0
101,12/7/2013,60,train_Client_126707,11,0
307,27/10/1993,62,train_Client_126708,11,0
101,29/9/1995,60,train_Client_126709,11,0
101,6/6/2009,60,train_Client_12671,11,0
101,26/11/1980,60,train_Client_126710,11,0
107,13/4/2009,69,train_Client_126711,11,0
307,18/5/1984,62,train_Client_126712,11,0
301,31/12/1977,62,train_Client_126713,11,0
306,5/10/2016,63,train_Client_126715,11,0
107,1/11/2013,69,train_Client_126716,11,0
311,9/6/2018,63,train_Client_126717,11,0
301,2/10/1995,62,train_Client_126718,11,0
101,30/6/1990,60,train_Client_12672,11,0
101,28/9/2012,60,train_Client_126720,11,0
304,6/10/1989,62,train_Client_126721,11,0
301,5/9/2008,62,train_Client_126722,11,0
310,3/12/1996,62,train_Client_126723,11,0
311,2/3/2012,63,train_Client_126726,11,0
101,6/10/1998,60,train_Client_126728,11,0
107,8/7/2008,69,train_Client_126729,11,0
312,27/12/1990,63,train_Client_12673,11,0
303,31/3/2010,62,train_Client_126730,11,0
101,29/9/1998,60,train_Client_126732,11,0
312,25/8/2012,63,train_Client_126734,11,0
311,29/4/2010,63,train_Client_126735,11,0
310,25/12/2017,62,train_Client_126736,11,0
301,10/3/2009,62,train_Client_126738,11,0
301,7/7/2012,62,train_Client_12674,11,0
311,28/2/2002,63,train_Client_126741,11,0
101,20/10/2015,63,train_Client_126742,11,0
379,5/4/2018,63,train_Client_126745,11,0
306,22/11/2014,63,train_Client_126746,11,0
103,28/1/2014,69,train_Client_126747,11,0
104,20/2/2009,69,train_Client_126748,11,0
101,11/6/2002,60,train_Client_12675,11,1
311,16/3/2016,63,train_Client_126750,11,0
101,8/3/1983,60,train_Client_126751,11,0
303,17/2/2010,62,train_Client_126752,11,0
302,28/11/2015,62,train_Client_126753,11,0
301,3/8/2011,62,train_Client_126754,11,0
303,22/2/2016,62,train_Client_126755,11,1
311,31/7/2006,63,train_Client_126757,11,0
301,18/8/2000,62,train_Client_126759,11,0
103,18/2/2013,69,train_Client_126760,11,0
101,27/12/2006,60,train_Client_126761,11,1
305,25/6/1985,62,train_Client_126762,11,0
101,4/5/2016,60,train_Client_126763,11,0
309,16/1/2015,62,train_Client_126764,11,0
307,18/12/1985,62,train_Client_126765,11,0
101,7/4/1981,60,train_Client_126766,11,0
105,8/10/2010,69,train_Client_126767,11,0
306,19/9/2016,63,train_Client_126770,11,0
107,18/11/2015,69,train_Client_126772,11,0
101,5/10/1989,60,train_Client_126774,11,0
101,24/3/2011,60,train_Client_126778,11,0
101,22/12/1988,60,train_Client_126779,11,1
311,19/8/1998,63,train_Client_12678,11,0
311,25/2/2015,63,train_Client_126780,11,0
311,31/12/2009,63,train_Client_126783,11,0
311,4/10/2018,63,train_Client_126784,11,0
371,4/8/2008,62,train_Client_126785,11,0
104,27/10/1980,69,train_Client_126786,11,0
101,28/2/2011,60,train_Client_126787,11,0
311,21/7/2018,63,train_Client_126788,11,0
104,14/8/2007,69,train_Client_126789,11,0
304,6/10/1989,62,train_Client_126790,11,1
311,30/11/1999,63,train_Client_126791,11,0
379,25/3/1998,63,train_Client_126792,11,0
306,29/12/1986,63,train_Client_126793,11,0
304,13/11/2013,62,train_Client_126794,11,0
312,29/9/2007,63,train_Client_126795,11,0
311,16/12/2016,63,train_Client_126796,11,0
101,8/5/2015,60,train_Client_126798,11,0
107,30/9/2005,69,train_Client_126799,11,0
310,6/2/2014,62,train_Client_1268,11,0
310,17/11/2011,62,train_Client_12680,11,0
302,3/6/2015,62,train_Client_126802,11,0
101,6/9/2017,60,train_Client_126803,11,0
101,20/9/2005,60,train_Client_126806,11,0
104,24/11/2011,69,train_Client_126808,11,0
311,6/9/2012,63,train_Client_126809,12,0
105,17/2/2009,69,train_Client_126810,11,0
371,29/4/2005,62,train_Client_126811,11,0
101,13/12/1991,60,train_Client_126812,11,0
104,19/10/2016,69,train_Client_126813,11,0
304,12/1/2019,62,train_Client_126814,11,0
303,26/3/2012,62,train_Client_126815,11,0
309,30/12/1994,62,train_Client_126817,11,0
312,5/5/2011,63,train_Client_126818,11,0
303,16/3/2018,62,train_Client_12682,11,0
101,25/6/2010,60,train_Client_126821,11,0
309,13/6/1991,62,train_Client_126822,11,1
105,15/12/1993,69,train_Client_126823,11,0
101,16/3/2017,60,train_Client_126825,11,0
101,14/12/2010,60,train_Client_126827,11,0
105,7/12/1987,69,train_Client_126828,11,0
306,6/9/1988,63,train_Client_126829,11,0
305,5/2/1977,62,train_Client_12683,11,0
313,23/1/2016,63,train_Client_126830,11,0
103,15/5/2013,69,train_Client_126831,11,0
306,29/11/2010,63,train_Client_126832,11,0
107,23/12/2009,69,train_Client_126834,11,0
104,14/2/1989,69,train_Client_126835,11,1
311,12/6/2010,63,train_Client_126837,11,0
101,10/7/2001,63,train_Client_126838,11,0
103,23/4/2009,69,train_Client_126840,11,0
104,10/11/2011,69,train_Client_126841,11,0
101,26/12/2006,60,train_Client_126843,11,0
101,27/9/1989,60,train_Client_126849,11,0
303,2/2/2015,62,train_Client_126851,11,0
301,20/12/1990,62,train_Client_126852,11,0
311,28/12/2016,63,train_Client_126853,11,0
101,15/8/2014,60,train_Client_126854,11,0
104,28/2/2007,69,train_Client_126855,11,0
303,12/1/2016,62,train_Client_126859,11,0
303,3/4/2015,62,train_Client_12686,11,0
101,28/10/2013,60,train_Client_126861,11,0
310,23/12/2015,62,train_Client_126862,11,0
101,10/1/2014,60,train_Client_126863,11,0
307,23/9/2010,62,train_Client_126865,11,0
305,24/5/1983,62,train_Client_126866,11,0
305,11/10/2011,62,train_Client_126867,11,0
104,2/12/2009,69,train_Client_126868,11,0
309,29/11/1983,62,train_Client_126869,11,0
101,9/12/2016,60,train_Client_12687,12,0
312,24/4/2017,63,train_Client_126870,11,0
101,23/3/2004,60,train_Client_126871,11,0
313,28/10/1999,63,train_Client_126872,11,0
107,22/4/2013,69,train_Client_126874,11,0
306,3/11/1993,63,train_Client_126875,11,0
104,8/10/2010,69,train_Client_126877,11,0
379,25/12/1990,63,train_Client_126878,11,0
107,13/6/1988,69,train_Client_12688,11,0
306,21/10/2003,63,train_Client_126880,11,0
104,13/3/2000,69,train_Client_126882,11,0
105,7/2/2008,69,train_Client_126885,11,0
101,29/3/2012,60,train_Client_126886,11,0
311,6/6/2015,63,train_Client_126888,11,0
101,29/8/1997,60,train_Client_126889,11,0
107,21/12/2010,69,train_Client_126890,11,0
101,25/6/2010,60,train_Client_126891,51,0
101,24/6/2016,60,train_Client_126893,11,0
101,11/7/2006,60,train_Client_126894,11,0
303,9/10/1986,62,train_Client_126895,11,0
104,1/12/2015,69,train_Client_126896,11,0
307,25/12/1996,62,train_Client_126899,11,0
311,21/8/1989,63,train_Client_1269,11,0
105,27/6/2001,69,train_Client_12690,11,0
101,31/12/1979,60,train_Client_126900,11,0
304,25/8/2015,62,train_Client_126901,11,0
306,29/12/1986,63,train_Client_126902,11,0
307,27/5/2008,62,train_Client_126903,11,0
101,5/11/1980,60,train_Client_126904,11,0
303,25/11/2014,62,train_Client_126906,11,0
310,1/1/1998,62,train_Client_126907,11,0
101,11/7/2012,60,train_Client_126908,11,0
303,27/11/2007,62,train_Client_12691,11,0
101,16/3/1998,60,train_Client_126910,11,0
101,11/11/2013,60,train_Client_126911,11,0
101,29/5/2012,60,train_Client_126913,11,0
306,8/10/2011,63,train_Client_126917,11,0
101,31/7/2013,60,train_Client_126918,11,0
304,14/10/1982,62,train_Client_12692,11,0
107,18/11/2015,69,train_Client_126921,11,0
101,17/1/2017,60,train_Client_126922,11,0
301,2/9/2009,62,train_Client_126924,11,0
101,9/1/2004,63,train_Client_126925,11,0
301,22/11/1984,62,train_Client_126926,11,0
379,18/12/2017,63,train_Client_126928,11,0
101,10/2/1977,60,train_Client_126929,11,0
107,26/12/1997,69,train_Client_126931,11,0
101,10/12/2002,63,train_Client_126932,11,0
305,16/2/2010,62,train_Client_126933,11,0
103,24/10/2001,69,train_Client_126935,11,0
105,1/9/2007,69,train_Client_126937,11,0
301,4/7/2002,62,train_Client_126938,11,0
301,4/3/2011,62,train_Client_126939,11,0
107,29/11/2016,69,train_Client_12694,11,0
301,24/10/1995,62,train_Client_126940,11,0
311,26/3/2010,63,train_Client_126941,11,0
103,10/10/2018,69,train_Client_126945,11,0
301,1/2/2013,62,train_Client_126946,11,0
310,21/6/1996,62,train_Client_126948,11,0
311,29/10/2012,63,train_Client_126949,11,0
104,12/11/2013,69,train_Client_12695,11,0
101,2/10/2014,60,train_Client_126950,12,0
302,8/11/1982,62,train_Client_126951,11,0
103,18/7/1979,69,train_Client_126953,11,0
101,5/1/2010,60,train_Client_126954,12,0
301,20/12/2002,62,train_Client_126956,11,0
311,22/8/1994,63,train_Client_126958,11,0
101,17/5/1979,60,train_Client_126959,11,0
104,30/8/1995,69,train_Client_126960,11,0
302,3/4/2008,62,train_Client_126961,11,0
103,15/7/2011,69,train_Client_126962,11,0
307,18/9/2007,62,train_Client_126963,11,0
101,12/11/1986,60,train_Client_126966,11,0
306,28/9/2007,63,train_Client_126967,11,0
308,13/3/1986,63,train_Client_126969,11,0
306,16/3/2017,63,train_Client_12697,11,0
101,17/10/1980,60,train_Client_126970,11,0
104,16/11/2015,69,train_Client_126972,11,0
104,3/9/2009,69,train_Client_126973,11,0
307,30/12/1998,62,train_Client_126975,11,0
303,11/2/2008,62,train_Client_126976,11,0
313,12/11/2012,63,train_Client_126977,11,0
301,26/6/2002,62,train_Client_126978,11,0
103,16/4/2014,69,train_Client_126979,11,0
106,17/10/1983,69,train_Client_12698,11,0
104,22/5/2009,69,train_Client_126981,11,0
103,22/12/2015,69,train_Client_126982,11,0
308,30/6/2012,63,train_Client_126983,11,0
104,15/9/1997,69,train_Client_126984,11,0
101,31/5/1999,60,train_Client_126985,11,0
305,24/11/1997,62,train_Client_126986,11,0
101,14/5/2014,60,train_Client_126988,11,0
101,10/3/2009,60,train_Client_126989,11,0
101,26/7/1993,60,train_Client_12699,11,0
310,1/7/2014,62,train_Client_126992,11,0
101,18/9/1987,60,train_Client_126996,11,0
104,14/7/2010,69,train_Client_126997,11,0
311,22/8/2001,63,train_Client_126998,11,0
101,27/12/2011,60,train_Client_126999,11,1
310,27/5/1997,62,train_Client_127,11,0
303,13/11/1989,62,train_Client_1270,11,0
103,30/3/2010,69,train_Client_127001,11,0
302,26/10/2005,62,train_Client_127002,11,0
301,21/5/1986,62,train_Client_127003,11,0
101,29/2/2000,60,train_Client_127004,11,0
101,27/4/2004,60,train_Client_127006,11,0
104,7/6/2010,69,train_Client_127009,11,0
107,18/11/2015,69,train_Client_12701,11,0
101,5/3/1977,60,train_Client_127012,11,0
103,28/11/2011,69,train_Client_127013,51,0
103,15/1/2016,69,train_Client_127014,11,0
311,5/12/2009,63,train_Client_127015,11,0
307,21/11/1988,62,train_Client_127016,11,0
302,16/9/2011,62,train_Client_127017,11,0
301,28/1/1986,62,train_Client_12702,11,0
312,17/10/2015,63,train_Client_127021,11,0
307,23/2/2004,62,train_Client_127022,11,0
103,23/9/2009,69,train_Client_127024,11,0
101,31/12/1994,60,train_Client_127025,11,0
104,23/12/2014,69,train_Client_127026,11,0
101,29/12/2010,60,train_Client_127027,11,0
303,14/10/2002,62,train_Client_127028,11,0
101,11/6/2014,60,train_Client_127029,11,0
104,4/3/2010,69,train_Client_12703,11,1
306,31/5/1996,63,train_Client_127030,11,0
307,18/12/1985,62,train_Client_127031,11,0
107,28/11/2008,69,train_Client_127032,11,0
310,30/6/2012,62,train_Client_127033,51,0
101,9/11/1989,63,train_Client_127034,11,0
311,31/5/2011,63,train_Client_127035,11,1
103,5/12/2015,69,train_Client_127039,11,0
311,1/8/2013,63,train_Client_127040,11,1
311,16/8/1990,63,train_Client_127041,11,0
310,30/12/2010,62,train_Client_127043,11,0
101,25/5/1999,60,train_Client_127044,11,1
311,19/6/2014,63,train_Client_127045,11,0
311,30/11/2011,63,train_Client_127046,11,0
311,20/12/2000,63,train_Client_127049,11,0
103,8/3/2016,69,train_Client_12705,11,1
306,16/8/1982,63,train_Client_127050,11,0
310,16/5/1996,62,train_Client_127051,11,0
312,22/7/2016,63,train_Client_127052,11,0
307,13/5/2015,62,train_Client_127053,11,0
311,19/6/1987,63,train_Client_127055,11,0
103,17/9/2011,69,train_Client_127056,11,0
310,26/12/2002,62,train_Client_127057,11,0
301,12/12/1978,62,train_Client_127058,11,0
302,9/11/1984,62,train_Client_127059,11,0
302,8/9/2008,62,train_Client_12706,11,0
105,16/12/2005,69,train_Client_127060,11,0
101,6/9/2012,63,train_Client_127061,11,0
103,21/5/1998,69,train_Client_127063,11,1
309,15/9/2014,62,train_Client_127064,11,0
301,17/4/1985,62,train_Client_127065,11,0
104,30/10/2001,69,train_Client_127066,11,0
107,11/7/2011,69,train_Client_127069,11,1
311,18/5/2016,63,train_Client_12707,11,0
103,13/6/2018,69,train_Client_127070,11,0
101,6/6/2014,60,train_Client_127071,11,0
312,13/11/2003,63,train_Client_127072,11,0
104,22/12/1997,69,train_Client_127074,11,0
311,11/1/2011,63,train_Client_127076,11,0
307,18/11/2009,62,train_Client_127077,11,0
101,3/6/1982,60,train_Client_127078,11,0
307,12/7/2010,62,train_Client_127079,11,0
101,28/3/1986,60,train_Client_12708,11,0
101,15/7/2011,60,train_Client_127080,11,0
303,19/3/1981,62,train_Client_127081,11,0
302,14/5/1987,62,train_Client_127082,11,0
101,24/12/1992,60,train_Client_127084,11,0
306,24/6/2008,63,train_Client_127085,11,0
101,16/2/2016,60,train_Client_127087,11,0
309,28/11/1986,62,train_Client_127090,11,0
307,3/1/2008,62,train_Client_127091,11,0
311,25/3/2011,63,train_Client_127093,11,0
103,28/11/2011,69,train_Client_127095,11,0
104,25/9/1991,69,train_Client_127098,11,0
104,15/4/2009,69,train_Client_127099,11,0
306,19/10/1983,63,train_Client_1271,11,0
103,14/12/2016,69,train_Client_127101,11,0
312,20/11/1997,63,train_Client_127102,11,0
312,13/11/2014,63,train_Client_127103,11,0
304,6/9/2013,62,train_Client_127105,11,0
301,18/5/1982,62,train_Client_127107,11,0
104,29/7/1978,69,train_Client_127108,11,0
101,12/3/2015,60,train_Client_127109,11,0
101,26/1/1982,60,train_Client_12711,11,0
312,15/12/1986,63,train_Client_127110,11,0
103,9/11/2013,69,train_Client_127111,11,0
303,23/12/2005,62,train_Client_127113,11,0
301,7/11/2012,62,train_Client_127114,11,0
101,27/10/2011,60,train_Client_127115,11,0
307,25/9/2002,62,train_Client_127116,11,0
101,10/2/1977,60,train_Client_127118,11,0
104,19/8/2010,69,train_Client_12712,11,0
104,3/3/2010,69,train_Client_127121,11,0
311,18/9/1992,63,train_Client_127122,11,0
107,22/3/2000,69,train_Client_127123,11,0
105,18/6/2015,69,train_Client_127124,11,0
103,25/6/2008,69,train_Client_127125,11,0
103,24/5/2011,69,train_Client_127127,51,0
101,8/4/2014,60,train_Client_127128,11,0
302,16/11/2001,62,train_Client_127129,11,0
311,30/9/2005,63,train_Client_12713,11,0
301,4/2/1985,62,train_Client_127130,11,0
311,28/9/2004,63,train_Client_127131,11,0
101,6/3/2008,60,train_Client_127132,11,0
303,28/9/2015,62,train_Client_127136,11,0
301,26/7/1979,62,train_Client_127137,11,0
311,23/12/2016,63,train_Client_127138,11,0
301,27/11/2012,62,train_Client_12714,11,0
304,27/12/2011,62,train_Client_127140,11,0
301,17/1/2011,62,train_Client_127142,11,0
303,28/5/2002,62,train_Client_127145,12,0
311,1/1/1998,63,train_Client_127147,11,0
101,3/6/2015,60,train_Client_127148,51,0
107,3/10/1983,69,train_Client_127149,11,0
310,7/4/2010,62,train_Client_127150,11,0
301,7/6/1983,62,train_Client_127151,11,0
104,11/2/2008,69,train_Client_127152,11,0
303,18/12/1990,62,train_Client_127153,11,0
311,19/8/1998,63,train_Client_127154,11,0
103,5/12/2015,69,train_Client_127155,11,0
312,30/11/2011,63,train_Client_127156,11,0
101,5/5/1998,60,train_Client_127157,11,0
302,5/8/2008,62,train_Client_12716,11,0
313,28/5/2002,63,train_Client_127160,11,0
104,26/12/1977,69,train_Client_127161,11,0
313,30/11/2005,63,train_Client_127162,11,0
101,24/9/2012,60,train_Client_127163,11,0
302,13/1/2015,62,train_Client_127164,11,0
306,22/6/2011,63,train_Client_127166,11,1
304,14/9/2011,62,train_Client_127167,11,0
307,7/6/1977,62,train_Client_127168,11,0
301,10/9/2014,62,train_Client_127169,11,0
107,2/11/2016,69,train_Client_127170,11,0
307,24/12/1986,62,train_Client_127174,11,0
101,15/6/2010,60,train_Client_127177,11,0
306,24/5/1991,63,train_Client_127178,11,0
107,22/11/2010,69,train_Client_127179,11,0
303,7/4/2004,62,train_Client_127180,11,0
101,15/4/2003,60,train_Client_127182,11,0
313,20/6/2007,63,train_Client_127184,11,0
103,5/12/2015,69,train_Client_127185,11,0
101,13/5/2014,60,train_Client_127187,11,0
311,24/3/2009,63,train_Client_127188,11,0
301,20/6/2018,62,train_Client_12719,11,0
101,21/1/2013,60,train_Client_127191,11,0
107,21/11/2005,69,train_Client_127193,11,0
305,30/6/2003,62,train_Client_127194,11,0
301,24/12/1982,62,train_Client_127195,11,0
301,29/3/1983,62,train_Client_127196,11,0
309,13/6/1990,62,train_Client_1272,11,0
309,10/12/1985,62,train_Client_12720,11,0
107,4/4/1991,69,train_Client_127201,11,0
306,6/6/2012,63,train_Client_127202,11,0
306,19/11/2002,63,train_Client_127203,11,0
303,25/8/2016,62,train_Client_127204,11,0
101,21/12/2015,60,train_Client_127205,11,0
107,3/3/2014,69,train_Client_127207,11,1
101,24/12/2008,60,train_Client_127208,11,0
104,28/5/2010,69,train_Client_127209,11,0
311,31/10/2000,63,train_Client_12721,11,0
312,21/11/2017,63,train_Client_127210,11,0
101,22/2/2016,60,train_Client_127211,11,0
305,10/12/2016,62,train_Client_127212,11,0
107,22/8/2008,69,train_Client_127213,11,0
303,21/12/1998,62,train_Client_127214,11,0
310,16/4/2008,62,train_Client_127215,11,0
107,31/1/2013,69,train_Client_127216,11,1
104,29/1/2002,69,train_Client_127218,11,0
101,9/3/1993,60,train_Client_127219,11,0
310,27/5/2011,62,train_Client_127221,11,0
104,19/12/1988,69,train_Client_127222,11,0
104,11/5/2011,69,train_Client_127224,11,0
103,19/7/2013,69,train_Client_127225,11,0
303,29/3/1985,62,train_Client_127228,11,0
372,27/11/2010,63,train_Client_127229,51,0
307,9/10/2000,62,train_Client_12723,11,0
303,14/10/2015,62,train_Client_127230,11,0
311,25/9/1996,63,train_Client_127232,11,0
313,14/7/2012,63,train_Client_127233,11,0
313,10/10/2018,63,train_Client_127235,11,0
312,3/8/2017,63,train_Client_127236,11,0
104,20/10/2017,69,train_Client_127237,11,0
101,23/4/2013,60,train_Client_127238,11,0
302,23/5/1978,62,train_Client_127239,12,0
372,21/11/2012,63,train_Client_12724,11,0
311,9/1/2017,63,train_Client_127240,11,0
311,8/12/2014,63,train_Client_127241,11,0
104,17/3/2005,69,train_Client_127242,11,0
107,9/8/2014,69,train_Client_127243,11,0
104,24/11/1998,69,train_Client_127245,11,0
302,10/8/1998,62,train_Client_127247,11,0
101,1/3/2018,60,train_Client_127248,11,0
372,28/2/2006,63,train_Client_12725,11,0
101,26/11/2009,60,train_Client_127250,11,0
306,19/10/2007,63,train_Client_127251,11,0
310,26/4/2010,62,train_Client_127252,11,0
103,28/3/2011,69,train_Client_127253,11,0
101,12/2/1998,60,train_Client_127257,11,0
107,22/4/2009,69,train_Client_127258,11,0
306,29/10/2009,63,train_Client_12726,11,0
304,23/10/2003,62,train_Client_127260,11,0
101,8/9/1988,60,train_Client_127261,11,0
107,16/8/2013,69,train_Client_127262,11,0
311,15/9/2017,63,train_Client_127263,11,0
301,24/11/1992,62,train_Client_127265,11,0
101,27/11/2014,63,train_Client_127266,11,0
104,16/4/1996,69,train_Client_127268,11,0
306,12/9/2013,63,train_Client_12727,11,0
101,31/7/2006,60,train_Client_127270,11,0
310,29/11/2002,62,train_Client_127272,11,0
103,16/5/2012,69,train_Client_127273,11,1
101,31/12/1977,60,train_Client_127276,11,0
310,28/4/2003,62,train_Client_127277,11,0
101,6/2/1991,60,train_Client_127282,11,0
101,14/12/1987,60,train_Client_127283,11,0
107,15/7/2017,69,train_Client_127285,11,0
301,26/12/2003,62,train_Client_127286,11,0
105,25/8/1997,69,train_Client_127287,11,0
306,12/12/2009,63,train_Client_127288,11,0
107,13/9/1996,69,train_Client_127289,11,1
101,21/5/2014,60,train_Client_12729,11,0
301,9/3/1978,62,train_Client_127290,11,0
313,22/3/2018,63,train_Client_127291,11,0
304,5/6/2018,62,train_Client_127293,11,0
101,8/11/1978,60,train_Client_127294,11,1
107,22/12/2015,69,train_Client_127297,11,0
101,9/3/2016,60,train_Client_127298,11,0
104,31/5/2001,69,train_Client_1273,11,0
307,4/3/2017,62,train_Client_12730,11,0
101,10/1/2014,60,train_Client_127300,11,0
308,6/9/2011,63,train_Client_127302,11,0
101,4/9/1987,60,train_Client_127304,11,0
311,16/1/2015,63,train_Client_127306,11,0
303,23/4/1981,62,train_Client_127307,11,0
302,13/9/2000,62,train_Client_12731,11,0
307,20/11/1997,62,train_Client_127310,11,0
305,22/3/1979,62,train_Client_127311,11,0
101,19/9/2003,60,train_Client_127312,11,0
101,14/3/2016,60,train_Client_127316,51,1
101,7/9/2001,60,train_Client_127318,11,0
311,11/4/2013,63,train_Client_12732,11,0
104,7/12/2012,69,train_Client_127320,12,0
306,26/12/1979,63,train_Client_127321,11,0
310,16/8/2010,62,train_Client_127322,11,0
311,12/11/2008,63,train_Client_127323,11,0
101,24/10/2008,60,train_Client_127324,11,0
101,18/11/1981,60,train_Client_127326,11,0
103,5/4/2017,69,train_Client_127327,11,0
309,23/4/2016,62,train_Client_127328,11,0
304,13/2/2016,62,train_Client_127330,11,0
303,13/12/2005,62,train_Client_127332,11,0
104,7/7/2014,69,train_Client_127334,11,0
301,4/3/2014,62,train_Client_127335,11,0
104,24/5/2007,69,train_Client_127337,12,0
101,19/5/2009,60,train_Client_127338,11,0
309,29/12/1989,62,train_Client_12734,11,0
307,5/6/2012,62,train_Client_127340,11,0
104,3/3/2017,69,train_Client_127341,11,0
312,28/8/2007,63,train_Client_127342,11,0
107,7/11/2007,69,train_Client_127343,11,0
101,30/10/2007,60,train_Client_127345,11,0
101,13/9/1983,60,train_Client_127346,11,0
101,6/10/2007,60,train_Client_127347,11,0
101,15/4/2016,60,train_Client_127349,11,1
301,16/12/1987,62,train_Client_127352,11,0
302,30/11/1984,62,train_Client_127354,11,0
301,29/5/1992,62,train_Client_127356,11,0
101,4/7/2014,60,train_Client_127359,11,0
379,19/1/2010,63,train_Client_12736,11,1
308,22/9/1988,63,train_Client_127360,11,1
101,19/9/1990,60,train_Client_127362,11,0
312,19/9/2016,63,train_Client_127365,11,0
101,29/4/2008,60,train_Client_127366,11,0
303,11/10/2014,62,train_Client_127367,11,0
101,29/5/2008,60,train_Client_12737,11,0
311,24/10/2013,63,train_Client_127371,11,0
101,10/1/2010,60,train_Client_127372,11,0
312,7/10/1998,63,train_Client_127373,11,0
311,28/10/1999,63,train_Client_127374,11,0
104,11/5/2016,69,train_Client_127375,11,0
104,23/1/2009,69,train_Client_127376,11,0
103,31/10/2006,69,train_Client_127378,11,0
103,21/7/1994,69,train_Client_127382,11,0
302,15/12/1989,62,train_Client_127384,11,0
104,3/6/2005,69,train_Client_127385,11,0
101,27/9/1991,60,train_Client_127386,11,0
104,5/8/1983,69,train_Client_127387,11,0
107,7/10/2004,69,train_Client_127388,11,1
101,7/3/2005,60,train_Client_127389,11,0
107,12/6/2009,69,train_Client_12739,11,0
104,28/9/1992,69,train_Client_127391,11,1
309,24/11/2015,62,train_Client_127392,11,0
101,18/6/2012,60,train_Client_127393,11,0
304,10/4/2017,62,train_Client_127395,11,0
101,5/1/1980,60,train_Client_127396,11,0
101,5/11/1977,60,train_Client_127398,11,0
103,20/1/2014,69,train_Client_127399,11,0
101,21/1/2009,60,train_Client_127400,11,0
309,19/2/1987,62,train_Client_127403,11,0
312,21/6/2018,63,train_Client_127404,11,0
101,24/3/2005,60,train_Client_127405,11,0
311,19/12/2012,63,train_Client_127406,11,0
103,25/6/2009,69,train_Client_127408,11,0
104,20/4/1993,69,train_Client_127409,11,0
107,4/12/2013,69,train_Client_12741,11,0
101,24/11/1982,60,train_Client_127411,11,0
303,28/5/1984,62,train_Client_127412,11,0
101,13/3/2001,60,train_Client_127413,11,0
311,16/11/2017,63,train_Client_127415,11,0
101,7/10/2014,60,train_Client_127416,11,0
371,26/1/1980,62,train_Client_127417,11,0
107,19/3/2013,69,train_Client_127418,11,0
312,31/12/2004,63,train_Client_127419,11,0
301,19/3/2007,62,train_Client_127421,11,0
311,30/9/1994,63,train_Client_127422,11,0
101,3/11/2014,60,train_Client_127424,11,0
307,18/12/1985,62,train_Client_127425,11,1
103,17/3/2007,69,train_Client_127426,11,0
103,12/7/2011,69,train_Client_127428,11,0
101,12/7/1999,60,train_Client_127429,11,0
107,12/6/1991,69,train_Client_12743,11,0
101,11/4/2007,60,train_Client_127430,51,0
101,7/5/1997,60,train_Client_127431,11,0
311,18/11/2013,63,train_Client_127432,11,0
303,15/11/2011,62,train_Client_127433,11,1
101,5/6/2003,60,train_Client_127434,11,0
303,8/3/2012,62,train_Client_127435,11,1
101,7/2/2006,60,train_Client_127436,11,0
301,3/1/1978,62,train_Client_127437,11,0
103,29/9/1993,69,train_Client_127439,11,0
313,6/12/1991,63,train_Client_127440,11,0
309,27/3/1990,62,train_Client_127442,11,0
107,15/6/2016,69,train_Client_127444,11,0
104,19/10/1982,69,train_Client_127445,11,0
107,12/8/2010,69,train_Client_127446,11,0
101,27/4/2004,60,train_Client_127449,11,0
101,31/12/2009,60,train_Client_127450,51,0
101,13/5/2013,60,train_Client_127451,11,0
107,19/11/2016,69,train_Client_127452,11,0
101,8/1/2013,60,train_Client_127453,11,0
101,22/5/2014,60,train_Client_127454,11,0
303,19/2/2007,62,train_Client_127455,11,0
309,31/1/2013,62,train_Client_127456,11,0
311,5/11/1991,63,train_Client_127457,11,0
104,26/3/1993,69,train_Client_127458,11,0
101,11/12/2014,60,train_Client_127459,11,0
101,11/6/2002,60,train_Client_127460,11,0
105,21/4/1979,69,train_Client_127462,11,0
101,31/5/2012,60,train_Client_127464,11,0
311,6/6/2015,63,train_Client_127465,11,0
371,3/10/1991,62,train_Client_127466,11,0
306,4/12/2013,63,train_Client_127467,11,1
311,30/9/2009,63,train_Client_127468,11,0
101,6/3/2017,60,train_Client_127470,11,0
305,20/11/2000,62,train_Client_127471,11,0
101,29/9/1977,60,train_Client_127472,11,0
101,18/10/2006,60,train_Client_127473,11,0
107,17/12/1992,69,train_Client_127475,11,0
301,7/5/1991,62,train_Client_127476,11,0
